year,quarter,store,net_sales_total,number_orders_total,delivery_sales,delivery_orders,dine_in_sales,dine_in_orders,to_go_sales,to_go_orders,pick_up_sales,pick_up_orders,discounts,percent_discount,ticket_average,web_app_net_sales_online,web_app_number_orders_online,web_app_ticket_avg_online,online_percent_online,number_on_time_deliveries,number_late_deliveries,x3rd_party_sales_total,x3rd_party_orders_total,dd_sales,dd_orders_door_dash,ue_sales,ue_orders,quarter_label,period
2024,3,Fenton - Fiedler,315770.24,9539,161377.52,4045,0,0,13441.91,748,140950.81,4746,27665.22,8.8,33.1,178513.2,4902,36.42,56.5,3643,235,7363.81,211,5660.42,175,1703.39,36,Q3,2024 Q3
2024,3,Ferguson,337235.42,12206,158811.77,4818,0,0,37295.93,1836,141127.72,5552,44427.55,13.2,27.63,152016.36,5071,29.98,45.1,2984,1760,18600.47,636,14081.15,488,4519.32,148,Q3,2024 Q3
2024,3,Festus,635198.48,20421,281747.04,7185,68076.89,3028,34501.35,2007,250873.2,8201,63889.9,10.1,31.11,331590.79,9131,36.31,52.2,4739,2235,18935.28,548,18935.28,548,0,0,Q3,2024 Q3
2024,3,Florissant - Washington,378096.05,13488,142933.78,3955,0,0,30734.46,1816,204427.81,7717,37214.85,9.8,28.03,184528.66,5923,31.15,48.8,2832,1049,22728.64,757,20493.22,708,2235.42,49,Q3,2024 Q3
2024,3,Forest Park,407549.98,14499,157891.57,3761,14554.62,630,63664.24,3840,171439.55,6268,35268.99,8.7,28.11,158204.13,4665,33.91,38.8,3078,456,32481.04,975,26327.37,834,6153.67,141,Q3,2024 Q3
2024,3,Gas Mart - Imperial,119940.01,7105,0,0,0,0,58384.29,5052,61555.72,2053,4867.21,4.1,16.88,28500.37,932,30.58,23.8,0,0,12405.34,339,12405.34,339,0,0,Q3,2024 Q3
2024,3,Godfrey,405387.9,13936,173787.38,4976,60565.62,2541,25536.69,1330,145498.21,5089,43471.63,10.7,29.09,180394.5,5362,33.64,44.5,3109,1701,9025.19,284,9025.19,284,0,0,Q3,2024 Q3
2024,3,Granite City,536647.42,19731,245222.08,6881,55201.99,2619,28950.74,2227,207272.61,8004,66590.92,12.4,27.2,272437.32,8248,33.03,50.8,5381,1293,15442.49,513,13853.82,464,1588.67,49,Q3,2024 Q3
2024,3,Hazelwood,456977.29,16647,220474.16,6640,0,0,46019.97,2390,190483.16,7617,50603.2,11.1,27.45,239826.25,8014,29.93,52.5,4089,2334,16009.52,474,13242.67,408,2766.85,66,Q3,2024 Q3
2024,3,Highland,189323.55,5763,65725,1526,17575.07,679,12177.13,587,93846.35,2971,32407.55,17.1,32.85,106913.83,2942,36.34,56.5,986,477,5254.6,146,4922.9,138,331.7,8,Q3,2024 Q3
2024,3,High Ridge,386391.88,11823,173611.92,4424,0,0,15425.25,772,197354.71,6627,48967.25,12.7,32.68,219120.4,6064,36.13,56.7,2939,1318,11974.75,323,10504.78,287,1469.97,36,Q3,2024 Q3
2024,3,Highway K,317059.16,9269,164426.82,4118,14187.7,526,13965.39,631,124479.25,3994,71427.27,22.5,34.21,169740.44,4442,38.21,53.5,3012,920,14156.5,406,11872.98,348,2283.52,58,Q3,2024 Q3
2024,3,Hillsboro,232952.56,7130,100178.09,2403,0,0,11059.22,662,121715.25,4065,24778.81,10.6,32.67,137104.28,3731,36.75,58.9,1895,408,4988.9,138,4244.97,117,743.93,21,Q3,2024 Q3
2024,3,Jackson,68228.98,2707,13530.42,434,0,0,133.69,9,54564.87,2264,5410.07,7.9,25.2,31970.38,1089,29.36,46.9,233,193,7716.58,247,7195.22,231,521.36,16,Q3,2024 Q3
2024,3,Jefferson City,224867.25,7660,107122.09,3229,0,0,11518.9,613,106226.26,3818,20784.42,9.2,29.36,115861.54,3500,33.1,51.5,2608,495,10419.84,324,8518.67,266,1901.17,58,Q3,2024 Q3
2024,3,Jungermann,276923.81,8968,125278.08,3298,24783.33,1006,21724.06,1036,105138.34,3628,32374.55,11.7,30.88,146710.25,4138,35.45,53,2562,601,9551.93,281,8745.3,261,806.63,20,Q3,2024 Q3
2024,3,Kansas City - Rainbow,263691.31,9347,61193.05,1707,23712.01,1050,27601.1,1437,151185.15,5153,19802.02,7.5,28.21,127934.54,4151,30.82,48.5,1237,343,33820.75,991,12773.17,420,21047.58,571,Q3,2024 Q3
2024,3,Kirkwood,367276.03,12483,198191.46,5765,44869.74,2254,11317.81,645,112897.02,3819,31900.1,8.7,29.42,192003.03,5680,33.8,52.3,3160,2266,8534.26,228,6651.35,188,1882.91,40,Q3,2024 Q3
2024,3,Lake St Louis,295252.83,9431,96675.75,2369,15657.46,705,15269.98,779,167649.64,5578,63491.81,21.5,31.31,157065.71,4466,35.17,53.2,1795,473,14301.43,416,9400.93,297,4900.5,119,Q3,2024 Q3
2024,3,Lemay,341211.39,12641,157383.36,4765,0,0,24259.93,1378,159568.1,6498,42212.29,12.4,26.99,179175.06,5863,30.56,52.5,3929,731,13427.33,426,8954.35,300,4472.98,126,Q3,2024 Q3
2024,3,Manchester,249087.37,8094,141217.33,4012,10865.26,510,14076.91,721,82927.87,2851,30678.73,12.3,30.77,149017.83,4302,34.64,59.8,2719,1080,4456.39,128,4217.09,123,239.3,5,Q3,2024 Q3
2024,3,Maplewood,270968.83,9742,135745.41,4053,13363.99,674,19266.99,1232,102592.44,3783,36610.62,13.5,27.81,157515.05,4910,32.08,58.1,3165,675,16127.13,484,12877.85,391,3249.28,93,Q3,2024 Q3
2024,3,Maryland Heights,245112.88,7878,108799.6,2667,19229.22,851,22414.87,1068,94669.19,3292,23543.51,9.6,31.11,121901.48,3429,35.55,49.7,1520,1005,12696.98,333,10748.71,299,1948.27,34,Q3,2024 Q3
2024,3,Mehlville,363051.32,12408,188530.88,5390,18275.95,1001,16939,988,139305.49,5029,52208.31,14.4,29.26,197453.95,5878,33.59,54.4,3787,1438,14656.48,441,12046.01,373,2610.47,68,Q3,2024 Q3
2024,3,Mid Rivers,311415.01,10152,127954.91,3369,10674.32,438,21714.24,1096,151071.54,5249,70107.79,22.5,30.68,174827.47,5061,34.54,56.1,2759,476,10358.45,344,8880.62,298,1477.83,46,Q3,2024 Q3
2024,3,N Main,353501.02,10889,160940.86,4119,9182,441,17058.15,808,166320.01,5521,76811.78,21.7,32.46,186446.5,5102,36.54,52.7,3341,596,12052.08,351,10814.99,316,1237.09,35,Q3,2024 Q3
2024,3,North Oaks,293073.04,11869,85375.31,2513,0,0,36219.41,2155,171478.32,7201,46399.51,15.8,24.69,119884.6,4335,27.66,40.9,1537,941,19027.46,652,15458.25,538,3569.21,114,Q3,2024 Q3
2024,3,Oakville,432933.76,13918,185985.47,4831,11378.56,468,13544.37,843,222025.36,7776,46885.54,10.8,31.11,232156.33,6714,34.58,53.6,4376,307,0,0,0,0,0,0,Q3,2024 Q3
2024,3,O'Fallon IL,261213.01,8247,118537.08,3061,1094.7,56,17281.78,875,124299.45,4255,47093.45,18,31.67,155378.48,4497,34.55,59.5,2069,863,13508.01,349,10309.46,266,3198.55,83,Q3,2024 Q3
2024,3,Overland - Page Ave,229911.83,8349,100636.29,2767,0,0,29774.11,1572,99501.43,4010,28747.75,12.5,27.54,120431.49,3770,31.94,52.4,1881,763,13536.74,459,10241.42,366,3295.32,93,Q3,2024 Q3
2024,3,Overland Park,292930.24,9901,54496.09,1411,55357,2161,22421.36,1225,160655.79,5104,25558.69,8.7,29.59,141222.53,4080,34.61,48.2,977,312,19252.53,558,8553.49,270,10699.04,288,Q3,2024 Q3
2024,3,Pacific,226130.1,7313,89833.82,2330,30441.14,1271,12437.06,641,93418.08,3071,23799.93,10.5,30.92,117361.51,3346,35.08,51.9,1805,398,4519.14,125,3485.17,100,1033.97,25,Q3,2024 Q3
2024,3,Perryville,102267.47,4869,13468.57,418,11188.31,647,26856.86,1931,50753.73,1873,12869.15,12.6,21,31483.91,1027,30.66,30.8,296,108,4752.35,161,4752.35,161,0,0,Q3,2024 Q3
2024,3,Poplar Bluff,72968.36,3538,894.36,27,3973.61,191,11621.72,842,56478.67,2478,9365.95,12.8,20.62,23111.75,843,27.42,31.7,12,14,4405.12,149,4405.12,149,0,0,Q3,2024 Q3
2024,3,Riverview,331405.99,12837,118213.94,3608,0,0,64738.2,3286,148453.85,5943,40880.06,12.3,25.82,128496.02,4410,29.14,38.8,1590,1938,16693.61,600,14399.62,532,2293.99,68,Q3,2024 Q3
2024,3,Rolla,363367.43,12069,97831.9,2959,124669.98,4341,15710.48,736,125155.07,4033,39046.2,10.7,30.11,105464.02,3213,32.82,29,2573,253,10757.69,333,10054.96,317,702.73,16,Q3,2024 Q3
2024,3,Scott City,60588.38,3212,0,0,1281.59,76,31679.71,2053,27627.08,1083,5874.89,9.7,18.86,13049.31,449,29.06,21.5,0,0,1555.92,42,1555.92,42,0,0,Q3,2024 Q3
2024,3,Sikeston,55350.29,2564,1844.52,60,2001.92,129,13594.78,881,37909.07,1494,7295.71,13.2,21.59,19027.88,700,27.18,34.4,39,21,5395.91,201,5376.67,200,19.24,1,Q3,2024 Q3
2024,3,Spanish Lake,373092.99,14618,82816.06,2516,0,0,65090.82,3439,225186.11,8663,49184.4,13.2,25.52,111282.78,3762,29.58,29.8,1558,927,34296.36,1162,25400.69,876,8895.67,286,Q3,2024 Q3
2024,3,Spring & Delor,453706.81,16861,277212.78,8939,0,0,16389.85,1048,160104.18,6874,50893.14,11.2,26.91,187341.29,6251,29.97,41.3,7255,1565,17057.11,607,17057.11,607,0,0,Q3,2024 Q3
2024,3,Springfield - Pickwick,239994.53,8968,68670.83,1992,46844.38,1999,27708.96,1597,96770.36,3380,25958.07,10.8,26.76,97183.11,3057,31.79,40.5,1517,370,10652.93,284,0,0,10652.93,284,Q3,2024 Q3
2024,3,Springfield - Republic,201642.56,6767,41961.45,1075,32312.69,1294,17311.82,812,110056.6,3586,20084.88,10,29.8,80171.06,2243,35.74,39.8,741,279,11104.1,363,8761.43,304,2342.67,59,Q3,2024 Q3
2024,3,St Ann,296264.63,10862,139486.28,4337,2073.28,123,45293.97,2121,109411.1,4281,36803.28,12.4,27.28,149780.77,4841,30.94,50.6,2907,1345,19481.83,655,16926.7,570,2555.13,85,Q3,2024 Q3
2024,3,St Peters Parkway,269912.37,7667,168784.74,4161,0,0,9897.22,521,91230.41,2985,28242.36,10.5,35.2,177964.17,4652,38.26,65.9,3385,608,14214.68,392,12448.98,355,1765.7,37,Q3,2024 Q3
2024,3,Sullivan,228294.79,8234,24897.91,664,62258.7,2358,27410.4,1329,113727.78,3883,48848.07,21.4,27.73,61567.65,1785,34.49,27,478,156,34.87,1,0,0,34.87,1,Q3,2024 Q3
2024,3,Tesson Ferry,346459.86,11234,149184.02,3832,72.2,2,17268.68,960,179934.96,6440,27925.93,8.1,30.84,180369.93,5228,34.5,52.1,2732,928,9094.84,275,7426.6,228,1668.24,47,Q3,2024 Q3
2024,3,Tower Grove,309137.06,11331,152211.71,4528,0,0,28708.66,1576,128216.69,5227,32939.95,10.7,27.28,160678.63,5245,30.63,52,3621,777,25936.59,868,17064.29,601,8872.3,267,Q3,2024 Q3
2024,3,Troy IL,210937.53,6610,72502.5,1707,18461.04,761,12023.08,580,107950.91,3562,31941.82,15.1,31.91,121233.71,3368,36,57.5,1193,437,5559.77,132,5007.97,119,551.8,13,Q3,2024 Q3
2024,3,Troy MO,528278.5,16125,224726.24,4866,62317.76,2207,21822.28,2547,219412.22,6505,75141.87,14.2,32.76,269190.67,6470,41.61,51,3644,1026,17646.84,428,14699.25,370,2947.59,58,Q3,2024 Q3
2024,3,Twin Oaks,392719.19,12732,152789.75,4059,49497.75,1984,19477.91,1091,170953.78,5598,45948.98,11.7,30.85,201459.66,5745,35.07,51.3,3747,228,16207.82,469,10757.52,341,5450.3,128,Q3,2024 Q3
2024,3,UCity East,289975.3,10618,122995.84,3672,0,0,22792.08,1311,144187.38,5635,32577.21,11.2,27.31,120888.21,3914,30.89,41.7,2428,1168,35273.81,1247,17459.59,656,17814.22,591,Q3,2024 Q3
2024,3,UCity West,240624.92,9068,117778.3,3796,0,0,26652.39,1376,96194.23,3896,29898.33,12.4,26.54,105963.29,3601,29.43,44,3175,553,10670.37,342,8923.78,289,1746.59,53,Q3,2024 Q3
2024,3,Union,283996.77,9132,99128.02,2649,54597.38,2088,12567.31,588,117704.06,3807,29052.37,10.2,31.1,138629.44,3918,35.38,48.8,2065,482,7505.88,219,6829.12,200,676.76,19,Q3,2024 Q3
2024,3,Vaile,517768.94,18915,190657.78,5790,239.78,10,20070.68,1007,306800.7,12108,56474.48,10.9,27.37,280872.48,9645,29.12,54.2,4524,1152,17119.16,611,16186.41,581,932.75,30,Q3,2024 Q3
2024,3,Warrenton,450698.96,14072,149034.88,3651,50178.98,1988,26033.84,1242,225451.26,7191,103923.04,23.1,32.03,206667.48,5579,37.04,45.9,2502,1017,9223.27,279,8749.93,269,473.34,10,Q3,2024 Q3
2024,3,Washington,363617.7,11682,105320.67,2729,105241.48,3850,17403.8,846,135651.75,4257,36414.93,10,31.13,140644.03,3890,36.16,38.7,2337,255,7205.92,208,6546.25,190,659.67,18,Q3,2024 Q3
2024,3,Waterloo,364001.98,12283,128855.94,3324,57084.86,2398,13324.08,806,164737.1,5755,37864.11,10.4,29.63,184961.89,5311,34.83,50.8,2792,413,4377.31,149,4364.26,148,13.05,1,Q3,2024 Q3
2024,3,Webster Groves,390553.77,12914,216804.75,6095,32654.9,1452,21788.16,1386,119305.96,3981,42515.92,10.9,30.24,217055.71,6167,35.2,55.6,4977,814,12229.39,383,9477.78,311,2751.61,72,Q3,2024 Q3
2024,3,Wentzville,457120.74,13436,197384.15,4881,16248.85,657,20637.2,956,222850.54,6942,110814.72,24.2,34.02,243488.35,6394,38.08,53.3,2889,1722,18498.46,550,15863.66,478,2634.8,72,Q3,2024 Q3
2024,3,Wildwood,263024.98,8029,134397.42,3530,6949.08,335,11559.13,604,110119.35,3560,30241.51,11.5,32.76,154839.47,4307,35.95,58.9,2080,1265,7797.25,178,6311.39,144,1485.86,34,Q3,2024 Q3
2024,3,Winghaven,411545.25,12582,176594.97,4399,188.05,9,29677.65,1295,205084.58,6879,92714.08,22.5,32.71,233544.39,6515,35.85,56.7,3222,1017,12975.81,378,11734.23,335,1241.58,43,Q3,2024 Q3
2024,3,Wood River,263016.41,8745,87430.27,2087,32824.55,1565,11794.8,562,130966.79,4531,34023.14,12.9,30.08,138413.38,3906,35.44,52.6,1096,941,10609.16,335,9647,311,962.16,24,Q3,2024 Q3
2024,4,1000 Hampton,556836.61,20478,138492.53,4011,105953.38,3881,66398.32,3476,245992.38,9110,64580.89,11.6,27.19,200666.41,6445,31.14,36,2633,1145,17440.65,547,12034.05,380,5406.6,167,Q4,2024 Q4
2024,4,1st Capitol,330952.84,10290,182021.23,4716,16785.93,679,19560.19,1021,112585.49,3874,36523.22,11,32.16,186677.85,5237,35.65,56.4,4319,218,14867.3,409,11560.94,328,3306.36,81,Q4,2024 Q4
2024,4,5806 Hampton,272902.56,9478,158139.91,5197,0,0,10812.52,704,103950.13,3577,32775.25,12,28.79,162102.53,5144,31.51,59.4,3418,1641,10360.03,311,5630.34,184,4729.69,127,Q4,2024 Q4
2024,4,Affton,357871.91,12586,163267.95,4878,12760.21,593,19192.19,1162,162651.56,5953,50001.01,14,28.43,213329.54,6685,31.91,59.6,3904,802,8257.18,279,6859.71,234,1397.47,45,Q4,2024 Q4
2024,4,Arnold - El Lago,346926.6,10809,177332.43,4543,6319.13,287,16625.66,1223,146649.38,4756,51705.72,14.9,32.1,205597.66,5553,37.02,59.3,3191,1203,10335.1,295,8345.54,244,1989.56,51,Q4,2024 Q4
2024,4,Arnold - Jeffco,280346.96,10121,108351.03,3106,26192.52,1148,16992.08,1142,128811.33,4725,40134.37,14.3,27.7,134216.15,4079,32.9,47.9,2078,928,7031.58,206,5676.65,177,1354.93,29,Q4,2024 Q4
2024,4,Belleville East,311577.11,10084,145986.99,3854,0,0,16896.15,966,148693.97,5264,42418.31,13.6,30.9,170335.54,5031,33.86,54.7,2718,991,17166.61,504,11677.92,355,5488.69,149,Q4,2024 Q4
2024,4,Belleville West,292454.3,10214,133914.61,3746,2646.72,130,26279.52,1399,129613.45,4939,36059.11,12.3,28.63,132948.06,4086,32.54,45.5,2953,690,17010.25,504,9946.26,304,7063.99,200,Q4,2024 Q4
2024,4,Bel-Ridge,222510.94,8367,87958.3,2488,0,0,34011.02,1912,100541.62,3967,30027.72,13.5,26.59,98938.59,3326,29.75,44.5,1123,1291,14345.24,468,9769.44,353,4575.8,115,Q4,2024 Q4
2024,4,Bridgeton,509741.67,16838,291033.76,7523,10800.02,565,42732.15,2249,165175.74,6501,63958.78,12.5,30.27,222869.53,6862,32.48,43.7,6000,995,14741.11,425,11700.55,349,3040.56,76,Q4,2024 Q4
2024,4,Cahokia,189596.25,6908,58168.52,1580,1420.43,89,26563.82,1414,103443.48,3825,29957.09,15.8,27.45,65519.2,2116,30.96,34.6,1240,273,15830.23,525,11489.16,387,4341.07,138,Q4,2024 Q4
2024,4,Cape Girardeau,249163.55,9996,71650.83,1943,29332.86,1421,23522.92,1692,124656.94,4940,42838.32,17.2,24.93,107705.04,3721,28.95,43.2,659,1174,16211.31,540,14580.07,499,1631.24,41,Q4,2024 Q4
2024,4,Chambers,373534.16,13224,117657.6,3256,0,0,13730.36,790,242146.2,9178,33885.26,9.1,28.25,172177.63,5848,29.44,46.1,2395,830,31728.38,1038,24768.18,836,6960.2,202,Q4,2024 Q4
2024,4,Cherokee,288425.48,10673,148596.04,4610,0,0,21646.14,1251,118183.3,4812,30247.63,10.5,27.02,144316.13,4868,29.65,50,3915,590,18045.05,587,14003.17,480,4041.88,107,Q4,2024 Q4
2024,4,Chesterfield - Clarkson,325185.1,10177,156400.15,4088,17252.27,872,17000.53,922,134532.15,4295,38545.79,11.9,31.95,169838.29,4612,36.83,52.2,2653,1139,6677.62,149,5771.41,128,906.21,21,Q4,2024 Q4
2024,4,Chesterfield - Wildhorse Creek,98820.52,2607,41504.19,685,0,0,8045.88,479,49270.45,1443,6862.25,6.9,37.91,49271.67,1194,41.27,49.9,344,268,5383.84,120,3703.55,86,1680.29,34,Q4,2024 Q4
2024,4,City Plaza,235033.86,8426,90611.69,2319,0,0,49354.88,2575,95067.29,3532,23952.51,10.2,27.89,54617.09,1680,32.51,23.2,1353,921,27490.35,895,19051.97,644,8438.38,251,Q4,2024 Q4
2024,4,Clayton,210379.43,5924,112777.82,2477,0,0,12266.29,689,85335.32,2758,16629.89,7.9,35.51,131511.85,3379,38.92,62.5,1796,411,14723.58,419,7761.53,227,6962.05,192,Q4,2024 Q4
2024,4,Collinsville,414981.72,14432,169171.2,4557,32439.9,1592,39731.23,2243,173639.39,6040,40348.36,9.7,28.75,199442.37,5986,33.32,48.1,4052,386,17278.43,499,17255.79,498,22.64,1,Q4,2024 Q4
2024,4,Columbia IL,409017.62,13449,151354.77,3889,42561.7,2114,11488.83,612,203612.32,6834,59625.76,14.6,30.41,196362.04,5544,35.42,48,3163,544,4170.09,114,2546.68,78,1623.41,36,Q4,2024 Q4
2024,4,Columbia MO,245963.24,8064,93083.02,2467,14709,606,20085.1,1116,118086.12,3875,26251.95,10.7,30.5,137263.08,4103,33.45,55.8,1050,1308,27039.13,797,18571.37,582,8467.76,215,Q4,2024 Q4
2024,4,Crestwood,245941.21,8131,111081.97,3061,1403.19,78,15051.27,1018,118404.78,3974,38061.14,15.5,30.25,137794.15,3994,34.5,56,2138,732,6843.73,189,4937.09,138,1906.64,51,Q4,2024 Q4
2024,4,Creve Coeur East,285857.77,8560,160280.46,3569,10017.36,542,21046.69,1112,94513.26,3337,32384.29,11.3,33.39,157444.97,4001,39.35,55.1,1827,1429,11010.62,308,9049.78,265,1960.84,43,Q4,2024 Q4
2024,4,Creve Coeur West,301268.52,9506,149810.01,3646,17425.94,834,22294.13,1200,111738.44,3826,34163.6,11.3,31.69,179426.64,4899,36.63,59.6,2390,1013,10677.8,290,8715.68,248,1962.12,42,Q4,2024 Q4
2024,4,Desloge,194198.89,6803,58666.82,1671,7558.39,306,15033.22,915,112940.46,3911,52236.59,26.9,28.55,77065.93,2385,32.31,39.7,1134,493,3802.84,144,3658.08,140,144.76,4,Q4,2024 Q4
2024,4,De Soto,217642.74,7022,43254.42,1112,37427.28,1318,16698.48,852,120262.56,3740,21786.1,10,30.99,95555.6,2648,36.09,43.9,887,193,4911.96,150,4911.96,150,0,0,Q4,2024 Q4
2024,4,Des Peres,292792.57,8311,168623.47,4144,0,0,10636.52,628,113532.58,3539,36344.47,12.4,35.23,184396.38,4739,38.91,63,2379,1403,11678.66,254,7561.17,166,4117.49,88,Q4,2024 Q4
2024,4,Downtown - 4th St,312145.11,10598,152119.16,3856,13285.06,585,36164.63,1967,110576.26,4190,31187.71,10,29.45,126399.06,3562,35.49,40.5,1915,1719,23072.17,716,14619.71,448,8452.46,268,Q4,2024 Q4
2024,4,Downtown - Delmar,530230.63,21044,159702.34,4593,54266.45,2147,71967.58,4676,244294.26,9628,67742.15,12.8,25.2,188464.28,6392,29.48,35.5,2471,1866,36637.32,1173,28116.78,953,8520.54,220,Q4,2024 Q4
2024,4,Elm Street,283596.11,9109,108004.25,2715,14219.03,680,22543.9,1213,138828.93,4501,33423.1,11.8,31.13,155556.84,4390,35.43,54.9,2013,607,10486.2,267,8117.4,211,2368.8,56,Q4,2024 Q4
2024,4,Eureka,221469.6,6667,100697.96,2516,17263.82,731,12279.01,641,91228.81,2779,24956.29,11.3,33.22,124718.24,3370,37.01,56.3,1677,711,6433.24,150,5237.6,125,1195.64,25,Q4,2024 Q4
2024,4,Fairview Heights,330480.26,12066,103020.22,2795,25083.76,1026,37926.57,1973,164449.71,6272,39783.16,12,27.39,145606.94,4546,32.03,44.1,1915,768,12772.81,407,12772.81,407,0,0,Q4,2024 Q4
2024,4,Farmington,242371.79,8567,80652.46,2329,4089.35,158,22162.26,1235,135467.72,4845,53660.62,22.1,28.29,112773.38,3519,32.05,46.5,2057,171,7900.78,282,7581.19,272,319.59,10,Q4,2024 Q4
2024,4,Fenton - Fiedler,328952.63,9762,167827.73,4079,0,0,13064.96,828,148059.94,4855,31939.04,9.7,33.7,188954.64,5120,36.91,57.4,3445,428,8533.64,233,6144.19,181,2389.45,52,Q4,2024 Q4
2024,4,Ferguson,329968.51,11969,154012.01,4812,0,0,35093.34,1749,140863.16,5408,48032.36,14.6,27.57,151686.02,5050,30.04,46,2864,1873,18986.19,653,12817.53,462,6168.66,191,Q4,2024 Q4
2024,4,Festus,631812.82,20064,281446.52,7092,63598.8,2788,32320.19,1973,254447.31,8211,70903.21,11.2,31.49,342407.61,9322,36.73,54.2,4379,2482,17737.52,528,17737.52,528,0,0,Q4,2024 Q4
2024,4,Florissant - Washington,366948.04,13146,140799.28,3959,0,0,24669.14,1544,201479.62,7643,38716.36,10.6,27.91,180876.74,5893,30.69,49.3,3010,864,24247.51,817,18299.54,665,5947.97,152,Q4,2024 Q4
2024,4,Forest Park,397517.93,13972,164252.18,3705,13475.7,614,57000.65,3558,162789.4,6095,38197.59,9.6,28.45,152821.89,4608,33.16,38.4,3007,419,32438.05,1019,25270.38,848,7167.67,171,Q4,2024 Q4
2024,4,Gas Mart - Imperial,99079.3,5972,0,0,0,0,47798.7,4211,51280.6,1761,4523.6,4.6,16.59,25329.2,871,29.08,25.6,0,0,7400.68,196,7400.68,196,0,0,Q4,2024 Q4
2024,4,Godfrey,414237.86,14014,180268.49,5100,57584.31,2389,26741.57,1398,149643.49,5127,47165.62,11.4,29.56,189206.69,5571,33.96,45.7,3045,1843,9081.46,278,9081.46,278,0,0,Q4,2024 Q4
2024,4,Granite City,530062.17,19553,243871.91,6997,51497.95,2307,27908.95,2316,206783.36,7933,70239.85,13.3,27.11,268691.3,8307,32.35,50.7,5453,1305,13082.18,442,11491.06,395,1591.12,47,Q4,2024 Q4
2024,4,Hazelwood,427439.17,15671,205707.84,6318,0,0,41537.57,2217,180193.76,7136,52581.61,12.3,27.28,229274.95,7737,29.63,53.6,3818,2274,12383.67,391,10427.79,342,1955.88,49,Q4,2024 Q4
2024,4,Highland,176395.65,5379,59319.72,1389,16615.16,646,10038.42,513,90422.35,2831,31231.17,17.7,32.79,94939.06,2595,36.59,53.8,774,546,5451.44,146,4615.98,127,835.46,19,Q4,2024 Q4
2024,4,High Ridge,382184.54,11784,167094.57,4333,0,0,13953.99,755,201135.98,6696,57824.8,15.1,32.43,220308.37,6149,35.83,57.6,2896,1220,12096.48,318,10987.41,287,1109.07,31,Q4,2024 Q4
2024,4,Highway K,312294.08,9184,161708.58,4082,12340.83,478,14166.45,726,124078.22,3898,69787.08,22.3,34,170507.41,4508,37.82,54.6,2847,996,14574.74,411,12007.64,345,2567.1,66,Q4,2024 Q4
2024,4,Hillsboro,222832.37,6907,94772.92,2387,0,0,9807.86,593,118251.59,3927,26659.42,12,32.26,134559.55,3784,35.56,60.4,1660,603,5543.43,146,3849.28,104,1694.15,42,Q4,2024 Q4
2024,4,Jackson,74357.02,2832,16251.96,487,0,0,200.31,17,57904.75,2328,6465.2,8.7,26.26,37596.15,1265,29.72,50.6,250,218,7648.78,228,6832.71,210,816.07,18,Q4,2024 Q4
2024,4,Jefferson City,215551.2,7322,101551.82,3021,0,0,10296.21,594,103703.17,3707,23435.34,10.9,29.44,110089.54,3341,32.95,51.1,2250,637,8080.29,268,6555.41,226,1524.88,42,Q4,2024 Q4
2024,4,Jungermann,280316.57,8839,128104.66,3233,23439.92,950,20883.79,1095,107888.2,3561,34817.78,12.4,31.71,153394.69,4193,36.58,54.7,2317,761,8568.21,228,7371.07,202,1197.14,26,Q4,2024 Q4
2024,4,Kansas City - Rainbow,275375.03,9348,69998.05,1813,20038.83,886,27823.55,1500,157514.6,5149,22397.49,8.1,29.46,132926.83,4226,31.45,48.3,1357,327,41232.8,1130,11997.69,384,29235.11,746,Q4,2024 Q4
2024,4,Kirkwood,397552.67,13047,209152.62,6002,47942.53,2344,12564.8,721,127892.72,3980,36015.7,9.1,30.47,205183.15,5961,34.42,51.6,3523,2092,7299.96,187,4389.02,119,2910.94,68,Q4,2024 Q4
2024,4,Lake St Louis,294446.38,9199,99851.47,2506,13375.65,585,14146.94,748,167072.32,5360,65311.44,22.2,32.01,162070.19,4546,35.65,55,1781,583,11328.95,316,7778.66,228,3550.29,88,Q4,2024 Q4
2024,4,Lemay,324325.08,12021,151494.94,4632,0,0,19326.46,1177,153503.68,6212,42492.66,13.1,26.98,174729.87,5743,30.42,53.9,3753,783,13561.53,412,7623.13,237,5938.4,175,Q4,2024 Q4
2024,4,Manchester,255931.82,8146,141769.54,4003,9867.3,486,13675.94,748,90619.04,2909,35564.98,13.9,31.42,156249.41,4457,35.06,61.1,2709,1080,3269.77,103,2661.37,87,608.4,16,Q4,2024 Q4
2024,4,Maplewood,281502.16,9629,142978.01,4159,11915.66,576,17372.85,1084,109235.64,3810,39846.47,14.2,29.23,161771.44,4909,32.95,57.5,3087,838,18881.93,539,11172.13,350,7709.8,189,Q4,2024 Q4
2024,4,Maryland Heights,131439.35,4275,64381.93,1618,0,0,14208.6,765,52848.82,1892,15244.28,11.6,30.75,71848.84,2032,35.36,54.7,1099,442,5295.21,170,5071.35,162,223.86,8,Q4,2024 Q4
2024,4,Mehlville,355951.11,12125,186801.34,5314,17723.05,951,15385.86,994,136040.86,4866,56334.55,15.8,29.36,196401.64,5756,34.12,55.2,3539,1575,13320.3,433,10135.31,326,3184.99,107,Q4,2024 Q4
2024,4,Mid Rivers,312222.89,10128,129693.7,3433,10447.62,440,20896.24,1091,151185.33,5164,71730.25,23,30.83,177286.84,5177,34.25,56.8,2863,391,11202.5,342,8436.9,268,2765.6,74,Q4,2024 Q4
